Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 3, 0.486, 0.486, 0.486, 0.486, 0.486, 0.486, 0.486, 0.486, 0.486, #3 - 1.2D + 1.6L + 0.5Lr,
 4, -1.536, -1.536, -1.536, -1.536, -1.536, -1.536, -1.536, -1.536, -1.536, #3 - 1.2D + 1.6L + 0.5Lr,
 5, 1.091, 1.091, 1.091, 1.091, 1.091, 1.091, 1.091, 1.091, 1.091, #3 - 1.2D + 1.6L + 0.5Lr,
 6, -1.51, -1.51, -1.51, -1.51, -1.51, -1.51, -1.51, -1.51, -1.51, #3 - 1.2D + 1.6L + 0.5Lr,
 7, 1.523, 1.523, 1.523, 1.523, 1.523, 1.523, 1.523, 1.523, 1.523, #3 - 1.2D + 1.6L + 0.5Lr,
 8, -1.078, -1.078, -1.078, -1.078, -1.078, -1.078, -1.078, -1.078, -1.078, #3 - 1.2D + 1.6L + 0.5Lr,
 9, 7.779, 7.227, 6.676, 6.124, 5.572, 5.021, 4.469, 3.917, 3.366, #3 - 1.2D + 1.6L + 0.5Lr,
 10, 2.74, 2.078, 1.416, 0.754, 0.092, -0.57, -1.232, -1.894, -2.556, #3 - 1.2D + 1.6L + 0.5Lr,
 11, 6.51, 5.683, 4.856, 4.028, 3.201, 2.373, 1.546, 0.718, -0.109, #3 - 1.2D + 1.6L + 0.5Lr,
 12, 7.789, 7.238, 6.686, 6.134, 5.583, 5.031, 4.48, 3.928, 3.376, #3 - 1.2D + 1.6L + 0.5Lr,
 13, 2.643, 1.981, 1.319, 0.657, -0.005, -0.667, -1.329, -1.991, -2.653, #3 - 1.2D + 1.6L + 0.5Lr,
 14, 6.573, 5.746, 4.918, 4.091, 3.264, 2.436, 1.609, 0.781, -0.046, #3 - 1.2D + 1.6L + 0.5Lr,
 15, 3.224, 2.396, 1.569, 0.741, -0.086, -0.914, -1.741, -2.568, -3.396, #3 - 1.2D + 1.6L + 0.5Lr,
 16, 3.227, 2.399, 1.572, 0.744, -0.083, -0.91, -1.738, -2.565, -3.393, #3 - 1.2D + 1.6L + 0.5Lr,
 17, 3.579, 2.917, 2.255, 1.593, 0.931, 0.269, -0.393, -1.055, -1.717, #3 - 1.2D + 1.6L + 0.5Lr,
 18, 3.648, 2.986, 2.324, 1.662, 1, 0.338, -0.324, -0.986, -1.647, #3 - 1.2D + 1.6L + 0.5Lr,
 19, 0.044, -0.783, -1.61, -2.438, -3.265, -4.093, -4.92, -5.748, -6.575, #3 - 1.2D + 1.6L + 0.5Lr,
 20, -10.119, -10.119, -10.119, -10.119, -10.119, -10.119, -10.119, -10.119, -10.119, #3 - 1.2D + 1.6L + 0.5Lr,
 21, 5.332, 5.332, 5.332, 5.332, 5.332, 5.332, 5.332, 5.332, 5.332, #3 - 1.2D + 1.6L + 0.5Lr,
 22, -5.39, -5.39, -5.39, -5.39, -5.39, -5.39, -5.39, -5.39, -5.39, #3 - 1.2D + 1.6L + 0.5Lr,
 23, 10.15, 10.15, 10.15, 10.15, 10.15, 10.15, 10.15, 10.15, 10.15, #3 - 1.2D + 1.6L + 0.5Lr,
 24, -10.028, -10.028, -10.028, -10.028, -10.028, -10.028, -10.028, -10.028, -10.028, #3 - 1.2D + 1.6L + 0.5Lr,
 25, 7.174, 7.174, 7.174, 7.174, 7.174, 7.174, 7.174, 7.174, 7.174, #3 - 1.2D + 1.6L + 0.5Lr,
 26, -7.164, -7.164, -7.164, -7.164, -7.164, -7.164, -7.164, -7.164, -7.164, #3 - 1.2D + 1.6L + 0.5Lr,
 27, 10.047, 10.047, 10.047, 10.047, 10.047, 10.047, 10.047, 10.047, 10.047, #3 - 1.2D + 1.6L + 0.5Lr,
 28, 29.611, 21.974, 14.337, 6.7, -0.938, -8.575, -16.212, -23.849, -31.486, #3 - 1.2D + 1.6L + 0.5Lr,
 29, 11.656, 7.99, 6.498, 2.832, 1.095, -2.571, -3.959, -7.625, , #3 - 1.2D + 1.6L + 0.5Lr,
 30, 31.442, 23.805, 16.168, 8.531, 0.894, -6.743, -14.38, -22.017, -29.654, #3 - 1.2D + 1.6L + 0.5Lr,
 31, 29.861, 22.224, 14.587, 6.95, -0.687, -8.324, -15.961, -23.598, -31.235, #3 - 1.2D + 1.6L + 0.5Lr,
 32, 9.115, 5.45, 5.732, 2.067, 1.612, -2.053, -1.796, -5.462, , #3 - 1.2D + 1.6L + 0.5Lr,
 33, 31.222, 23.585, 15.948, 8.31, 0.673, -6.964, -14.601, -22.238, -29.875, #3 - 1.2D + 1.6L + 0.5Lr,
 34, 38.383, 33.801, 12.911, 8.329, -0.179, -8.727, -13.309, -34.281, -38.863, #3 - 1.2D + 1.6L + 0.5Lr,
 35, 38.411, 33.829, 12.916, 8.334, -0.177, -8.726, -13.308, -34.28, -38.862, #3 - 1.2D + 1.6L + 0.5Lr,
 36, 17.48, 12.897, 8.315, 3.733, -0.849, -5.431, -10.014, -14.596, -19.178, #3 - 1.2D + 1.6L + 0.5Lr,
 37, 17.552, 12.97, 8.388, 3.805, -0.777, -5.359, -9.941, -14.523, -19.106, #3 - 1.2D + 1.6L + 0.5Lr,
 38, 0.078, -0.749, -1.577, -2.404, -3.232, -4.059, -4.886, -5.714, -6.541, #3 - 1.2D + 1.6L + 0.5Lr,
 39, -12.338, -12.338, -12.338, -12.338, -12.338, -12.338, -12.338, -12.338, -12.338, #3 - 1.2D + 1.6L + 0.5Lr,
 40, 6.946, 6.946, 6.946, 6.946, 6.946, 6.946, 6.946, 6.946, 6.946, #3 - 1.2D + 1.6L + 0.5Lr,
 41, -7.043, -7.043, -7.043, -7.043, -7.043, -7.043, -7.043, -7.043, -7.043, #3 - 1.2D + 1.6L + 0.5Lr,
 42, 12.405, 12.405, 12.405, 12.405, 12.405, 12.405, 12.405, 12.405, 12.405, #3 - 1.2D + 1.6L + 0.5Lr,
 43, -12.232, -12.232, -12.232, -12.232, -12.232, -12.232, -12.232, -12.232, -12.232, #3 - 1.2D + 1.6L + 0.5Lr,
 44, 8.986, 8.986, 8.986, 8.986, 8.986, 8.986, 8.986, 8.986, 8.986, #3 - 1.2D + 1.6L + 0.5Lr,
 45, -8.98, -8.98, -8.98, -8.98, -8.98, -8.98, -8.98, -8.98, -8.98, #3 - 1.2D + 1.6L + 0.5Lr,
 46, 12.257, 12.257, 12.257, 12.257, 12.257, 12.257, 12.257, 12.257, 12.257, #3 - 1.2D + 1.6L + 0.5Lr,
 47, 12.491, 11.887, 11.178, 10.364, 9.445, 8.526, 7.712, 7.003, 6.398, #3 - 1.2D + 1.6L + 0.5Lr,
 48, 3.99, 3.253, 2.364, 1.324, 0.133, -1.058, -2.098, -2.987, -3.724, #3 - 1.2D + 1.6L + 0.5Lr,
 49, 10.804, 9.858, 8.676, 7.258, 5.604, 3.95, 2.532, 1.35, 0.404, #3 - 1.2D + 1.6L + 0.5Lr,
 50, 12.4, 11.796, 11.087, 10.272, 9.353, 8.434, 7.62, 6.911, 6.307, #3 - 1.2D + 1.6L + 0.5Lr,
 51, 3.851, 3.113, 2.224, 1.184, -0.007, -1.198, -2.238, -3.127, -3.864, #3 - 1.2D + 1.6L + 0.5Lr,
 52, 10.99, 10.045, 8.863, 7.445, 5.791, 4.136, 2.718, 1.537, 0.591, #3 - 1.2D + 1.6L + 0.5Lr,
 53, 4.892, 3.946, 2.765, 1.36, -0.098, -1.555, -2.96, -4.142, -5.088, #3 - 1.2D + 1.6L + 0.5Lr,
 54, 4.901, 3.956, 2.774, 1.369, -0.089, -1.546, -2.951, -4.133, -5.078, #3 - 1.2D + 1.6L + 0.5Lr,
 55, 7.115, 6.302, 5.186, 3.768, 2.048, 0.176, -1.544, -2.962, -4.077, #3 - 1.2D + 1.6L + 0.5Lr,
 56, 7.203, 6.39, 5.274, 3.857, 2.136, 0.265, -1.456, -2.874, -3.989, #3 - 1.2D + 1.6L + 0.5Lr,
 59, -0.462, -1.407, -2.589, -4.007, -5.661, -7.316, -8.734, -9.916, -10.861, #3 - 1.2D + 1.6L + 0.5Lr,
 60, -0.592, -1.538, -2.72, -4.138, -5.792, -7.447, -8.865, -10.046, -10.992, #3 - 1.2D + 1.6L + 0.5Lr,
 61, -3.39, -3.942, -4.493, -5.045, -5.597, -6.148, -6.7, -7.252, -7.803, #3 - 1.2D + 1.6L + 0.5Lr,
 62, -3.384, -3.936, -4.488, -5.039, -5.591, -6.143, -6.694, -7.246, -7.797, #3 - 1.2D + 1.6L + 0.5Lr,
 65, -6.449, -7.053, -7.762, -8.576, -9.495, -10.414, -11.228, -11.938, -12.542, #3 - 1.2D + 1.6L + 0.5Lr,
 66, -6.316, -6.92, -7.629, -8.443, -9.362, -10.281, -11.095, -11.805, -12.409, #3 - 1.2D + 1.6L + 0.5Lr,
 67, 3.288, 2.46, 1.633, 0.805, -0.022, -0.85, -1.677, -2.504, -3.332, #3 - 1.2D + 1.6L + 0.5Lr,
 68, 3.281, 2.454, 1.626, 0.799, -0.029, -0.856, -1.683, -2.511, -3.338, #3 - 1.2D + 1.6L + 0.5Lr,
 69, 4.451, -0.132, 4.241, -0.341, -0.001, 0.357, -4.226, 0.159, -4.423, #3 - 1.2D + 1.6L + 0.5Lr,
 70, 6.853, 5.789, 4.253, 2.257, -0.027, -2.311, -4.307, -5.843, -6.907, #3 - 1.2D + 1.6L + 0.5Lr,
 71, 6.86, 5.797, 4.26, 2.265, -0.02, -2.304, -4.299, -5.836, -6.899, #3 - 1.2D + 1.6L + 0.5Lr,
 72, 4.451, -0.131, 4.241, -0.341, -0.001, 0.356, -4.226, 0.16, -4.423, #3 - 1.2D + 1.6L + 0.5Lr,
 75, -4.29, -4.456, -4.621, -4.787, -4.952, -5.118, -5.283, -5.449, -5.614, #3 - 1.2D + 1.6L + 0.5Lr,
 76, -4.369, -4.535, -4.7, -4.866, -5.031, -5.197, -5.362, -5.528, -5.693, #3 - 1.2D + 1.6L + 0.5Lr,
