member_id	Pu	My	Mz	Sy	Sz	section
4	1.125	1.053	1.488	2.294	1.333	column1
4	1.125	0.703	0.885	2.294	1.333	column1
4	1.125	0.354	0.283	2.294	1.333	column1
4	1.125	0.004	0.319	2.294	1.333	column1
4	1.125	0.346	0.921	2.294	1.333	column1
4	1.125	0.696	1.523	2.294	1.333	column1
4	1.125	1.046	2.125	2.294	1.333	column1
4	1.125	1.396	2.728	2.294	1.333	column1
4	1.125	1.746	3.33	2.294	1.333	column1
4	152.031	1.053	1.042	1.455	0.283	column1
4	151.179	0.703	0.66	1.455	0.283	column1
4	150.328	0.354	0.278	1.455	0.283	column1
4	149.477	0.004	0.104	1.455	0.283	column1
4	148.625	0.346	0.486	1.455	0.283	column1
4	147.774	0.696	0.868	1.455	0.283	column1
4	146.922	1.046	1.25	1.455	0.283	column1
4	146.071	1.396	1.632	1.455	0.283	column1
4	145.219	1.746	2.014	1.455	0.283	column1
4	152.031	1.053	1.488	2.294	1.333	column1
4	151.179	0.703	0.885	2.294	1.333	column1
4	150.328	0.354	0.283	2.294	1.333	column1
4	149.477	0.004	0.319	2.294	1.333	column1
4	148.625	0.346	0.921	2.294	1.333	column1
4	147.774	0.696	1.523	2.294	1.333	column1
4	146.922	1.046	2.125	2.294	1.333	column1
4	146.071	1.396	2.728	2.294	1.333	column1
4	145.219	1.746	3.33	2.294	1.333	column1
5	103.595	0.407	0.26	0.825	0.677	column1
5	103.016	0.229	0.043	0.825	0.677	column1
5	102.437	0.052	0.174	0.825	0.677	column1
5	101.857	0.126	0.39	0.825	0.677	column1
5	101.278	0.304	0.607	0.825	0.677	column1
5	100.699	0.481	0.823	0.825	0.677	column1
5	100.12	0.659	1.04	0.825	0.677	column1
5	99.541	0.836	1.257	0.825	0.677	column1
5	98.961	1.014	1.473	0.825	0.677	column1
5	145.033	0.57	0.364	1.155	0.947	column1
5	144.222	0.321	0.06	1.155	0.947	column1
5	143.411	0.072	0.243	1.155	0.947	column1
5	142.6	0.176	0.546	1.155	0.947	column1
5	141.789	0.425	0.849	1.155	0.947	column1
5	140.979	0.674	1.153	1.155	0.947	column1
5	140.168	0.922	1.456	1.155	0.947	column1
5	139.357	1.171	1.759	1.155	0.947	column1
5	138.546	1.42	2.062	1.155	0.947	column1
5	131.612	0.517	0.349	1.091	0.895	column1
5	130.917	0.282	0.063	1.091	0.895	column1
5	130.222	0.047	0.223	1.091	0.895	column1
5	129.527	0.188	0.51	1.091	0.895	column1
5	128.832	0.423	0.796	1.091	0.895	column1
5	128.137	0.658	1.082	1.091	0.895	column1
5	127.442	0.893	1.369	1.091	0.895	column1
5	126.747	1.128	1.655	1.091	0.895	column1
5	126.052	1.363	1.941	1.091	0.895	column1
5	138.37	0.65	0.587	1.559	1.179	column1
5	137.675	0.34	0.177	1.559	1.179	column1
5	136.98	0.031	0.232	1.559	1.179	column1
5	136.285	0.278	0.641	1.559	1.179	column1
5	135.59	0.588	1.05	1.559	1.179	column1
5	134.894	0.897	1.46	1.559	1.179	column1
5	134.199	1.207	1.869	1.559	1.179	column1
5	133.504	1.516	2.278	1.559	1.179	column1
5	132.809	1.826	2.687	1.559	1.179	column1
5	1.128	0.008	0.019	0.03	0.012	column1
5	1.128	0.005	0.011	0.03	0.012	column1
5	1.128	0.002	0.003	0.03	0.012	column1
5	1.128	0.001	0.005	0.03	0.012	column1
5	1.128	0.004	0.013	0.03	0.012	column1
5	1.128	0.008	0.021	0.03	0.012	column1
5	1.128	0.011	0.029	0.03	0.012	column1
5	1.128	0.014	0.036	0.03	0.012	column1
5	1.128	0.017	0.044	0.03	0.012	column1
5	1.128	0.008	0.019	0.03	0.012	column1
5	1.128	0.005	0.011	0.03	0.012	column1
5	1.128	0.002	0.003	0.03	0.012	column1
5	1.128	0.001	0.005	0.03	0.012	column1
5	1.128	0.004	0.013	0.03	0.012	column1
5	1.128	0.008	0.021	0.03	0.012	column1
5	1.128	0.011	0.029	0.03	0.012	column1
5	1.128	0.014	0.036	0.03	0.012	column1
5	1.128	0.017	0.044	0.03	0.012	column1
5	1.128	0.008	0.019	0.03	0.012	column1
5	1.128	0.005	0.011	0.03	0.012	column1
5	1.128	0.002	0.003	0.03	0.012	column1
5	1.128	0.001	0.005	0.03	0.012	column1
5	1.128	0.004	0.013	0.03	0.012	column1
5	1.128	0.008	0.021	0.03	0.012	column1
5	1.128	0.011	0.029	0.03	0.012	column1
5	1.128	0.014	0.036	0.03	0.012	column1
5	1.128	0.017	0.044	0.03	0.012	column1
5	1.128	0.008	0.019	0.03	0.012	column1
5	1.128	0.005	0.011	0.03	0.012	column1
5	1.128	0.002	0.003	0.03	0.012	column1
5	1.128	0.001	0.005	0.03	0.012	column1
5	1.128	0.004	0.013	0.03	0.012	column1
5	1.128	0.008	0.021	0.03	0.012	column1
5	1.128	0.011	0.029	0.03	0.012	column1
5	1.128	0.014	0.036	0.03	0.012	column1
5	1.128	0.017	0.044	0.03	0.012	column1
5	152.285	0.598	0.382	1.213	0.995	column1
5	151.433	0.337	0.063	1.213	0.995	column1
5	150.582	0.076	0.255	1.213	0.995	column1
5	149.73	0.185	0.573	1.213	0.995	column1
5	148.879	0.446	0.892	1.213	0.995	column1
5	148.027	0.707	1.21	1.213	0.995	column1
5	147.176	0.968	1.529	1.213	0.995	column1
5	146.325	1.229	1.847	1.213	0.995	column1
5	145.473	1.491	2.166	1.213	0.995	column1
5	152.285	0.598	0.382	1.213	0.995	column1
5	151.433	0.337	0.063	1.213	0.995	column1
5	150.582	0.076	0.255	1.213	0.995	column1
5	149.73	0.185	0.573	1.213	0.995	column1
5	148.879	0.446	0.892	1.213	0.995	column1
5	148.027	0.707	1.21	1.213	0.995	column1
5	147.176	0.968	1.529	1.213	0.995	column1
5	146.325	1.229	1.847	1.213	0.995	column1
5	145.473	1.491	2.166	1.213	0.995	column1
5	152.285	0.598	0.382	1.213	0.995	column1
5	151.433	0.337	0.063	1.213	0.995	column1
5	150.582	0.076	0.255	1.213	0.995	column1
5	149.73	0.185	0.573	1.213	0.995	column1
5	148.879	0.446	0.892	1.213	0.995	column1
5	148.027	0.707	1.21	1.213	0.995	column1
5	147.176	0.968	1.529	1.213	0.995	column1
5	146.325	1.229	1.847	1.213	0.995	column1
5	145.473	1.491	2.166	1.213	0.995	column1
5	152.285	0.598	0.382	1.213	0.995	column1
5	151.433	0.337	0.063	1.213	0.995	column1
5	150.582	0.076	0.255	1.213	0.995	column1
5	149.73	0.185	0.573	1.213	0.995	column1
5	148.879	0.446	0.892	1.213	0.995	column1
5	148.027	0.707	1.21	1.213	0.995	column1
5	147.176	0.968	1.529	1.213	0.995	column1
5	146.325	1.229	1.847	1.213	0.995	column1
5	145.473	1.491	2.166	1.213	0.995	column1
5	65.265	0.256	0.164	0.52	0.426	column1
5	64.9	0.144	0.027	0.52	0.426	column1
5	64.535	0.033	0.109	0.52	0.426	column1
5	64.17	0.079	0.246	0.52	0.426	column1
5	63.805	0.191	0.382	0.52	0.426	column1
5	63.44	0.303	0.519	0.52	0.426	column1
5	63.075	0.415	0.655	0.52	0.426	column1
5	62.711	0.527	0.792	0.52	0.426	column1
5	62.346	0.639	0.928	0.52	0.426	column1
5	65.265	0.256	0.164	0.52	0.426	column1
5	64.9	0.144	0.027	0.52	0.426	column1
5	64.535	0.033	0.109	0.52	0.426	column1
5	64.17	0.079	0.246	0.52	0.426	column1
5	63.805	0.191	0.382	0.52	0.426	column1
5	63.44	0.303	0.519	0.52	0.426	column1
5	63.075	0.415	0.655	0.52	0.426	column1
5	62.711	0.527	0.792	0.52	0.426	column1
5	62.346	0.639	0.928	0.52	0.426	column1
5	65.265	0.256	0.164	0.52	0.426	column1
5	64.9	0.144	0.027	0.52	0.426	column1
5	64.535	0.033	0.109	0.52	0.426	column1
5	64.17	0.079	0.246	0.52	0.426	column1
5	63.805	0.191	0.382	0.52	0.426	column1
5	63.44	0.303	0.519	0.52	0.426	column1
5	63.075	0.415	0.655	0.52	0.426	column1
5	62.711	0.527	0.792	0.52	0.426	column1
5	62.346	0.639	0.928	0.52	0.426	column1
5	65.265	0.256	0.164	0.52	0.426	column1
5	64.9	0.144	0.027	0.52	0.426	column1
5	64.535	0.033	0.109	0.52	0.426	column1
5	64.17	0.079	0.246	0.52	0.426	column1
5	63.805	0.191	0.382	0.52	0.426	column1
5	63.44	0.303	0.519	0.52	0.426	column1
5	63.075	0.415	0.655	0.52	0.426	column1
5	62.711	0.527	0.792	0.52	0.426	column1
5	62.346	0.639	0.928	0.52	0.426	column1
5	40.951	0.6	1.337	2.17	0.835	column1
5	40.951	0.381	0.767	2.17	0.835	column1
5	40.951	0.162	0.198	2.17	0.835	column1
5	40.951	0.058	0.372	2.17	0.835	column1
5	40.951	0.277	0.941	2.17	0.835	column1
5	40.951	0.496	1.511	2.17	0.835	column1
5	40.951	0.715	2.08	2.17	0.835	column1
5	40.951	0.934	2.65	2.17	0.835	column1
5	40.951	1.153	3.22	2.17	0.835	column1
5	2.257	0.017	0.037	0.06	0.024	column1
5	2.257	0.01	0.022	0.06	0.024	column1
5	2.257	0.004	0.006	0.06	0.024	column1
5	2.257	0.002	0.01	0.06	0.024	column1
5	2.257	0.009	0.026	0.06	0.024	column1
5	2.257	0.015	0.041	0.06	0.024	column1
5	2.257	0.021	0.057	0.06	0.024	column1
5	2.257	0.028	0.073	0.06	0.024	column1
5	2.257	0.034	0.088	0.06	0.024	column1
5	2.257	0.017	0.037	0.06	0.024	column1
5	2.257	0.01	0.022	0.06	0.024	column1
5	2.257	0.004	0.006	0.06	0.024	column1
5	2.257	0.002	0.01	0.06	0.024	column1
5	2.257	0.009	0.026	0.06	0.024	column1
5	2.257	0.015	0.041	0.06	0.024	column1
5	2.257	0.021	0.057	0.06	0.024	column1
5	2.257	0.028	0.073	0.06	0.024	column1
5	2.257	0.034	0.088	0.06	0.024	column1
5	5.434	0.082	0.144	0.289	0.18	column1
5	5.434	0.035	0.068	0.289	0.18	column1
5	5.434	0.012	0.008	0.289	0.18	column1
5	5.434	0.06	0.084	0.289	0.18	column1
5	5.434	0.107	0.16	0.289	0.18	column1
5	5.434	0.154	0.236	0.289	0.18	column1
5	5.434	0.202	0.312	0.289	0.18	column1
5	5.434	0.249	0.388	0.289	0.18	column1
5	5.434	0.296	0.464	0.289	0.18	column1
5	7.374	0.111	0.195	0.393	0.244	column1
5	7.374	0.047	0.092	0.393	0.244	column1
5	7.374	0.017	0.011	0.393	0.244	column1
5	7.374	0.081	0.114	0.393	0.244	column1
5	7.374	0.145	0.217	0.393	0.244	column1
5	7.374	0.209	0.321	0.393	0.244	column1
5	7.374	0.274	0.424	0.393	0.244	column1
5	7.374	0.338	0.527	0.393	0.244	column1
5	7.374	0.402	0.63	0.393	0.244	column1
5	54.953	0.258	1.184	1.574	0.314	column1
5	54.374	0.176	0.77	1.574	0.314	column1
5	53.795	0.093	0.357	1.574	0.314	column1
5	53.216	0.011	0.056	1.574	0.314	column1
5	52.636	0.071	0.469	1.574	0.314	column1
5	52.057	0.154	0.882	1.574	0.314	column1
5	51.478	0.236	1.296	1.574	0.314	column1
5	50.899	0.319	1.709	1.574	0.314	column1
5	50.32	0.401	2.122	1.574	0.314	column1
5	1.128	0.65	1.184	1.574	0.314	column1
5	1.128	0.34	0.77	1.574	0.314	column1
5	1.128	0.031	0.357	1.574	0.314	column1
5	1.128	0.278	0.056	1.574	0.314	column1
5	1.128	0.588	0.469	1.574	0.314	column1
5	1.128	0.897	0.882	1.574	0.314	column1
5	1.128	1.207	1.296	1.574	0.314	column1
5	1.128	1.516	1.709	1.574	0.314	column1
5	1.128	1.826	2.122	1.574	0.314	column1
5	152.285	0.65	1.337	2.17	1.179	column1
5	151.433	0.34	0.767	2.17	1.179	column1
5	150.582	0.031	0.198	2.17	1.179	column1
5	149.73	0.278	0.372	2.17	1.179	column1
5	148.879	0.588	0.941	2.17	1.179	column1
