c_h	Mn	Pn	phiMn	phiPn	c_b	Mnb	Pnb	phiMnb	phiPnb	phiVh	phiVb
-147.4338461538461	-180.01557715721682	-118.16170219896536	-117.01012515219094	-76.80510642932748	-147.4338461538461	-183.4068217070119	-118.16170219896536	-119.21443410955773	-76.80510642932748	304.7101825685706	304.7101825685706
-151.90153846153845	-185.65302269372535	-138.49752066050388	-120.67446475092147	-90.02338842932753	-151.90153846153845	-189.04426724352038	-138.49752066050388	-122.87877370828825	-90.02338842932753	304.7101825685706	304.7101825685706
-156.3692307692308	-191.3676942829883	-158.83333912204253	-124.3890012839424	-103.24167042932766	-156.3692307692308	-194.75893883278334	-158.83333912204253	-126.59331024130918	-103.24167042932766	304.7101825685706	304.7101825685706
-160.83692307692303	-197.15959192500566	-179.16915758358058	-128.1537347512537	-116.45995242932739	-160.83692307692303	-200.55083647480072	-179.16915758358058	-130.35804370862047	-116.45995242932739	304.7101825685706	304.7101825685706
-165.30461538461537	-203.02871561977778	-199.50497604511924	-131.96866515285558	-129.67823442932752	-165.30461538461537	-206.41996016957285	-199.50497604511924	-134.17297411022236	-129.67823442932752	304.7101825685706	304.7101825685706
-169.77230769230772	-208.9750653673045	-219.8407945066579	-135.83379248874792	-142.89651642932762	-169.77230769230772	-212.36630991709956	-219.8407945066579	-138.03810144611472	-142.89651642932762	304.7101825685706	304.7101825685706
-174.23999999999995	-214.9986411675856	-240.17661296819605	-139.74911675893063	-156.11479842932744	-174.23999999999995	-218.38988571738062	-240.17661296819605	-141.9534257162974	-156.11479842932744	304.7101825685706	304.7101825685706
-178.7076923076923	-221.09944302062135	-260.5124314297347	-143.71463796340387	-169.33308042932757	-178.7076923076923	-224.4906875704164	-260.5124314297347	-145.91894692077068	-169.33308042932757	304.7101825685706	304.7101825685706
-183.17538461538464	-227.27747092641172	-280.8482498912732	-147.73035610216763	-182.55136242932758	-183.17538461538464	-230.66871547620676	-280.8482498912732	-149.9346650595344	-182.55136242932758	304.7101825685706	304.7101825685706
-187.64307692307688	-233.53272488495648	-301.1840683528115	-151.7962711752217	-195.76964442932749	-187.64307692307688	-236.92396943475154	-301.1840683528115	-154.0005801325885	-195.76964442932749	304.7101825685706	304.7101825685706
-192.11076923076922	-239.86520489625596	-321.51988681435006	-155.91238318256637	-208.98792642932756	-192.11076923076922	-243.25644944605102	-321.51988681435006	-158.11669213993318	-208.98792642932756	304.7101825685706	304.7101825685706
-196.57846153846157	-246.27491096030997	-341.8557052758887	-160.0786921242015	-222.20620842932766	-196.57846153846157	-249.666155510105	-341.8557052758887	-162.28300108156824	-222.20620842932766	304.7101825685706	304.7101825685706
-201.0461538461538	-252.76184307711839	-362.19152373742673	-164.29519800012696	-235.4244904293274	-201.0461538461538	-256.1530876269134	-362.19152373742673	-166.49950695749374	-235.4244904293274	304.7101825685706	304.7101825685706
-205.51384615384615	-259.3260012466814	-382.52734219896536	-168.56190081034293	-248.6427724293275	-205.51384615384615	-262.7172457964765	-382.52734219896536	-170.76620976770974	-248.6427724293275	304.7101825685706	304.7101825685706
-209.9815384615385	-265.96738546899917	-402.86316066050404	-172.87880055484948	-261.8610544293276	-209.9815384615385	-269.3586300187942	-402.86316066050404	-175.08310951221623	-261.8610544293276	304.7101825685706	304.7101825685706
-214.44923076923072	-272.6859957440713	-423.1989791220422	-177.24589723364636	-275.07933642932744	-214.44923076923072	-276.07724029386634	-423.1989791220422	-179.45020619101314	-275.07933642932744	304.7101825685706	304.7101825685706
-218.91692307692307	-279.48183207189805	-443.5347975835808	-181.66319084673376	-288.29761842932754	-218.91692307692307	-282.8730766216931	-443.5347975835808	-183.8674998041005	-288.29761842932754	304.7101825685706	304.7101825685706
-223.38461538461542	-286.3548944524794	-463.8706160451195	-186.13068139411163	-301.5159004293277	-223.38461538461542	-289.7461390022745	-463.8706160451195	-188.33499035147844	-301.5159004293277	304.7101825685706	304.7101825685706
-227.85230769230765	-293.3051828858152	-484.20643450665744	-190.6483688757799	-314.73418242932735	-227.85230769230765	-296.69642743561025	-484.20643450665744	-192.85267783314666	-314.73418242932735	304.7101825685706	304.7101825685706
-232.32	-300.3326973719056	-504.5422529681962	-195.21625329173867	-327.9524644293275	-232.32	-303.7239419217007	-504.5422529681962	-197.42056224910547	-327.9524644293275	304.7101825685706	304.7101825685706
-236.78769230769234	-307.4374379107506	-524.8780714297347	-199.83433464198788	-341.1707464293276	-236.78769230769234	-310.8286824605456	-524.8780714297347	-202.03864359935466	-341.1707464293276	304.7101825685706	304.7101825685706
-241.25538461538457	-314.61940450235016	-545.213889891273	-204.5026129265276	-354.3890284293274	-241.25538461538457	-318.01064905214514	-545.213889891273	-206.70692188389435	-354.3890284293274	304.7101825685706	304.7101825685706
-245.72307692307692	-321.8785971467042	-565.5497083528115	-209.22108814535773	-367.6073104293275	-245.72307692307692	-325.2698416964992	-565.5497083528115	-211.4253971027245	-367.6073104293275	304.7101825685706	304.7101825685706
